Timestamp,x_parc,y_parc,x_out,y_out,a_pos,b_pos,c_pos
1780193465.4232378,0.0,0.0,0.013,0.17,-318,-318,-318
1780193465.4455218,0.0,0.0,0.013,0.17,-318,-318,-318
1780193465.468269,0.0,0.0,0.013,0.17,-318,-318,-318
1780193465.480352,0.0,0.0,0.013,0.17,-318,-318,-318
1780193465.504891,0.0,0.0,0.013,0.17,-318,-318,-318
1780193465.5271318,0.0,0.0,0.013,0.17,-318,-318,-318
1780193465.5500789,0.0,0.0,0.013,0.17,-318,-318,-318
1780193465.574121,0.0,0.0,0.013,0.17,-318,-318,-318
1780193465.596399,0.0,0.0,0.013,0.17,-318,-318,-318
1780193465.620998,0.0,0.0,0.013,0.17,-318,-318,-318
1780193465.64334,0.0,0.0,0.013,0.17,-318,-318,-318
1780193465.666202,0.0,0.0,0.013,0.17,-318,-318,-318
1780193465.690419,0.0,0.0,0.013,0.17,-318,-318,-318
1780193465.712654,0.0,0.0,0.013,0.17,-318,-318,-318
1780193465.725045,0.0,0.0,0.013,0.17,-318,-318,-318
1780193465.747851,0.0,0.0,0.013,0.17,-318,-318,-318
1780193465.7719092,0.0,0.0,0.013,0.17,-318,-318,-318
1780193465.794079,0.0,0.0,0.013,0.17,-318,-318,-318
1780193465.816816,0.0,0.0,0.013,0.17,-318,-318,-318
1780193465.841231,0.0,0.0,0.013,0.17,-318,-318,-318
1780193465.864529,0.0,0.0,0.013,0.17,-318,-318,-318
1780193465.889243,0.0,0.0,0.013,0.17,-318,-318,-318
1780193465.911616,0.0,0.0,0.013,0.17,-318,-318,-318
1780193465.934266,0.0,0.0,0.013,0.17,-318,-318,-318
1780193465.946337,0.0,0.0,0.013,0.17,-318,-318,-318
1780193465.970824,0.0,0.0,0.013,0.17,-318,-318,-318
1780193465.9930508,0.0,0.0,0.013,0.17,-318,-318,-318
1780193466.015994,0.0,0.0,0.013,0.17,-318,-318,-318
1780193466.040062,0.0,0.0,0.013,0.17,-318,-318,-318
1780193466.0624902,0.0,0.0,0.013,0.17,-318,-318,-318
1780193466.0870101,0.0,0.0,0.013,0.17,-318,-318,-318
1780193466.1093261,0.0,0.0,0.013,0.17,-318,-318,-318
1780193466.1320388,0.0,0.0,0.013,0.17,-318,-318,-318
1780193466.156134,0.0,0.0,0.013,0.17,-318,-318,-318
1780193466.178454,0.0,0.0,0.013,0.17,-318,-318,-318
1780193466.2012532,0.0,0.0,0.013,0.17,-318,-318,-318
1780193466.213563,0.0,0.0,0.013,0.17,-318,-318,-318
1780193466.238312,0.0,0.0,0.013,0.17,-318,-318,-318
1780193466.260618,0.0,0.0,0.013,0.17,-318,-318,-318
1780193466.283426,0.0,0.0,0.013,0.17,-318,-318,-318
1780193466.307627,0.0,0.0,0.013,0.17,-318,-318,-318
1780193466.330592,0.0,0.0,0.013,0.17,-318,-318,-318
1780193466.354785,0.0,0.0,0.013,0.17,-318,-318,-318
1780193466.3771572,0.0,0.0,0.013,0.17,-318,-318,-318
1780193466.3999748,0.0,0.0,0.013,0.17,-318,-318,-318
1780193466.424779,0.0,0.0,0.013,0.17,-318,-318,-318
1780193466.4477062,0.0,0.0,0.013,0.17,-318,-318,-318
1780193466.471783,0.0,0.0,0.013,0.17,-318,-318,-318
1780193466.494147,0.0,0.0,0.013,0.17,-318,-318,-318
1780193466.517022,0.0,0.0,0.013,0.17,-318,-318,-318
1780193466.5290399,0.0,0.0,0.013,0.17,-318,-318,-318
1780193466.553631,0.0,0.0,0.013,0.17,-318,-318,-318
1780193466.57592,0.0,0.0,0.013,0.17,-318,-318,-318
1780193466.598665,0.0,0.0,0.013,0.17,-318,-318,-318
1780193466.622877,0.0,0.0,0.013,0.17,-318,-318,-318
1780193466.6452138,0.0,0.0,0.013,0.17,-318,-318,-318
1780193466.6679308,0.0,0.0,0.013,0.17,-318,-318,-318
1780193466.6799822,0.0,0.0,0.013,0.17,-318,-318,-318
1780193466.70454,0.0,0.0,0.013,0.17,-318,-318,-318
1780193466.726819,0.0,0.0,0.013,0.17,-318,-318,-318
1780193466.749703,0.0,0.0,0.013,0.17,-318,-318,-318
1780193466.7738261,0.0,0.0,0.013,0.17,-318,-318,-318
1780193466.796101,0.0,0.0,0.013,0.17,-318,-318,-318
